00000000,0
00000001,1
00000010,1
00000011,2
00000100,1
00000101,2
00000110,2
00000111,3
00001000,1
00001001,2
00001010,2
00001011,3
00001100,2
00001101,3
00001110,3
00001111,4
00010000,1
00010001,2
00010010,2
00010011,3
00010100,2
00010101,3
00010110,3
00010111,4
00011000,2
00011001,3
00011010,3
00011011,4
00011100,3
00011101,4
00011110,4
00011111,5
00100000,1
00100001,2
00100010,2
00100011,3
00100100,2
00100101,3
00100110,3
00100111,4
00101000,2
00101001,3
00101010,3
00101011,4
00101100,3
00101101,4
00101110,4
00101111,5
00110000,2
00110001,3
00110010,3
00110011,4
00110100,3
00110101,4
00110110,4
00110111,5
00111000,3
00111001,4
00111010,4
00111011,5
00111100,4
00111101,5
00111110,5
00111111,6
01000000,1
01000001,2
01000010,2
01000011,3
01000100,2
01000101,3
01000110,3
01000111,4
01001000,2
01001001,3
01001010,3
01001011,4
01001100,3
01001101,4
01001110,4
01001111,5
01010000,2
01010001,3
01010010,3
01010011,4
01010100,3
01010101,4
01010110,4
01010111,5
01011000,3
01011001,4
01011010,4
01011011,5
01011100,4
01011101,5
01011110,5
01011111,6
01100000,2
01100001,3
01100010,3
01100011,4
01100100,3
01100101,4
01100110,4
01100111,5
01101000,3
01101001,4
01101010,4
01101011,5
01101100,4
01101101,5
01101110,5
01101111,6
01110000,3
01110001,4
01110010,4
01110011,5
01110100,4
01110101,5
01110110,5
01110111,6
01111000,4
01111001,5
01111010,5
01111011,6
01111100,5
01111101,6
01111110,6
01111111,7
10000000,1
10000001,2
10000010,2
10000011,3
10000100,2
10000101,3
10000110,3
10000111,4
10001000,2
10001001,3
10001010,3
10001011,4
10001100,3
10001101,4
10001110,4
10001111,5
10010000,2
10010001,3
10010010,3
10010011,4
10010100,3
10010101,4
10010110,4
10010111,5
10011000,3
10011001,4
10011010,4
10011011,5
10011100,4
10011101,5
10011110,5
10011111,6
10100000,2
10100001,3
10100010,3
10100011,4
10100100,3
10100101,4
10100110,4
10100111,5
10101000,3
10101001,4
10101010,4
10101011,5
10101100,4
10101101,5
10101110,5
10101111,6
10110000,3
10110001,4
10110010,4
10110011,5
10110100,4
10110101,5
10110110,5
10110111,6
10111000,4
10111001,5
10111010,5
10111011,6
10111100,5
10111101,6
10111110,6
10111111,7
11000000,2
11000001,3
11000010,3
11000011,4
11000100,3
11000101,4
11000110,4
11000111,5
11001000,3
11001001,4
11001010,4
11001011,5
11001100,4
11001101,5
11001110,5
11001111,6
11010000,3
11010001,4
11010010,4
11010011,5
11010100,4
11010101,5
11010110,5
11010111,6
11011000,4
11011001,5
11011010,5
11011011,6
11011100,5
11011101,6
11011110,6
11011111,7
11100000,3
11100001,4
11100010,4
11100011,5
11100100,4
11100101,5
11100110,5
11100111,6
11101000,4
11101001,5
11101010,5
11101011,6
11101100,5
11101101,6
11101110,6
11101111,7
11110000,4
11110001,5
11110010,5
11110011,6
11110100,5
11110101,6
11110110,6
11110111,7
11111000,5
11111001,6
11111010,6
11111011,7
11111100,6
11111101,7
11111110,7
11111111,8
